2	郵局	239937
0	鹽埔郵局	907911
2	鹽中郵局	907932
1	埕郵局	803905
1	水茄苳腳郵局	737975
2	郵局	737972
0	鹿港彰濱郵局	505930
2	草港郵局	505932
2	郵局	505927
2	頂番郵局	505929
1	草郵局	611946
1	谷清水郵局	558927
2	郵局	558923
1	野瑞源郵局	955926
2	郵局	955910
0	麟洛郵局	909908
0	麥寮工業區郵局	638930
2	橋頭郵局	638931
2	郵局	638926
0	麻豆總爺郵局	721902
2	郵局	721901
0	鼓山郵局	804909
0	龍井新庄郵局	434917
2	茄投郵局	434918
2	郵局	434915
2	龍津郵局	434927
1	崎郵局	719960
1	潭中興郵局	325978
2	南龍郵局	325982
2	國原院郵局	325981
2	大平郵局	325975
2	烏林郵局	325980
2	石門水庫郵局	325976
2	郵局	325974
2	高原郵局	325983
0	龜山大崗郵局	333901
2	文化郵局	333925
2	樂善郵局	333917
2	民安街郵局	333906
2	誠園郵局	333928
2	迴龍郵局	333919
2	郵局	333905
2	長庚大學郵局	333936
